Timestamp,Ax,Ay,Az,Rx,Ry,Rz,HR_value
0,-0.5948,0.8724,-0.3857,-0.7544,-0.2245,-0.3336,195
0,-0.5948,0.8724,-0.3857,-0.7751,-0.2638,-0.3729,195
0,-0.6153,0.8785,-0.3806,-0.821,-0.3183,-0.4044,195
0,-0.6122,0.8734,-0.3591,-0.8668,-0.3717,-0.4295,195
0,-0.6326,0.8867,-0.3255,-0.8962,-0.4055,-0.4524,195
0,-0.6398,0.9,-0.3132,-0.9288,-0.4382,-0.4698,195
0,-0.6296,0.9071,-0.2847,-0.9889,-0.4687,-0.4862,195
0,-0.6357,0.8857,-0.2857,-1.0477,-0.4721,-0.5004,195
0,-0.6,0.8694,-0.25,-1.0826,-0.4742,-0.5059,195
0,-0.5693,0.901,-0.2122,-1.1055,-0.4721,-0.4992,195
0,-0.549,0.9377,-0.1959,-1.1055,-0.4721,-0.4992,195
0,-0.5336,0.9734,-0.202,-1.1469,-0.4622,-0.495,195
0,-0.5336,0.9734,-0.202,-1.2025,-0.4536,-0.4884,195
0,-0.5092,1.0031,-0.2163,-1.2625,-0.4361,-0.4982,195
0,-0.5306,0.9847,-0.2204,-1.3485,-0.4187,-0.5341,195
0,-0.5347,0.9418,-0.2194,-1.4206,-0.4099,-0.581,195
0,-0.5571,0.9377,-0.1887,-1.462,-0.412,-0.6333,195
0,-0.5898,0.9714,-0.1622,-1.5045,-0.4187,-0.6814,195
0,-0.6265,0.9908,-0.1275,-1.5688,-0.4338,-0.7359,195
0,-0.6377,0.9816,-0.0847,-1.6648,-0.4721,-0.7893,195
0,-0.6071,0.9296,-0.0092,-1.6648,-0.4721,-0.7893,195
0,-0.5877,0.8877,0.0173,-1.7552,-0.5179,-0.8405,195
0,-0.5877,0.8877,0.0173,-1.8305,-0.5364,-0.8994,195
0,-0.5796,0.852,0.0581,-1.8502,-0.5374,-0.9561,195
0,-0.4857,0.7459,0.1306,-1.8437,-0.5418,-1.0171,195
0,-0.4571,0.6826,0.1255,-1.8283,-0.5036,-1.0738,195
0,-0.4092,0.6346,0.153,-1.7619,-0.4414,-1.1152,195
0,-0.401,0.5979,0.1143,-1.6974,-0.4263,-1.1295,195
0,-0.2581,0.6061,0.2734,-1.6005,-0.3924,-1.1469,195
0,-0.3,0.5347,0.2408,-1.5372,-0.1657,-1.2145,195
0,-0.3,0.5347,0.2408,-1.5372,-0.1657,-1.2145,195
0,-0.3326,0.4755,0.204,-1.4063,-0.0174,-1.2712,195
0,-0.2816,0.501,0.2357,-1.2592,0.0806,-1.3191,195
0,-0.2755,0.5224,0.2581,-1.2113,0.2169,-1.3529,195
0,-0.3152,0.4765,0.1959,-1.2232,0.3663,-1.3519,195
0,-0.3377,0.4571,0.1969,-1.1753,0.4862,-1.3311,195
0,-0.3714,0.4888,0.1724,-1.1491,0.5865,-1.3094,195
0,-0.4194,0.4806,0.1489,-1.2003,0.6978,-1.2854,195
0,-0.4714,0.4459,0.0755,-1.2691,0.7871,-1.2493,195
0,-0.4694,0.4408,0.0765,-1.2691,0.7871,-1.2493,195
0,-0.4694,0.4408,0.0765,-1.2995,0.8285,-1.2102,195
0,-0.4959,0.449,0.0826,-1.3529,0.8733,-1.1829,195
0,-0.4796,0.4428,0.0918,-1.4446,0.9082,-1.1621,195
0,-0.5183,0.4551,0.0734,-1.5078,0.9507,-1.1447,195
0,-0.5071,0.4642,0.0959,-1.5503,0.9866,-1.1382,195
0,-0.5398,0.4387,0.0989,-1.6484,1.0226,-1.1392,195
0,-0.5367,0.3734,0.1204,-1.752,1.0761,-1.1339,195
0,-0.5326,0.3265,0.1061,-1.825,1.1186,-1.1152,195
0,-0.6489,0.2755,0.0847,-1.8676,1.1959,-1.0923,195
0,-0.6581,0.2408,0.0857,-1.8676,1.1959,-1.0923,195
0,-0.7306,0.2245,0.1122,-1.8971,1.256,-1.0957,195
0,-0.7306,0.2245,0.1122,-1.8927,1.3323,-1.111,195
0,-0.8837,0.1418,0.1285,-1.9002,1.3977,-1.1284,195
0,-0.9785,0.102,0.0663,-1.909,1.4435,-1.1207,195
0,-1.0591,0.0939,0.1551,-1.9166,1.4969,-1.0793,195
