Timestamp,Ax,Ay,Az,Rx,Ry,Rz,HR_value
0,-0.6949,-0.1296,0.2693,0.1384,0.2507,1.9887,165
0,-0.7071,-0.0877,0.2408,0.0664,0.2768,2.0366,165
0,-0.7245,-0.0051,0.2275,0.0349,0.3008,2.1053,165
0,-0.7367,-0.0867,0.2408,0.0479,0.3216,2.0616,165
0,-0.7224,-0.0734,0.2612,0.0479,0.3216,2.0616,165
0,-0.7224,-0.0734,0.2612,0.0511,0.3445,2.0181,165
0,-0.7275,-0.0418,0.2795,0.1112,0.3891,1.9929,165
0,-0.7438,-0.0163,0.2928,0.1537,0.4404,1.9548,165
0,-0.7245,0.0051,0.2347,0.1732,0.4851,1.9166,165
0,-0.7071,0.0357,0.2265,0.2224,0.5418,1.8698,165
0,-0.7204,0.0479,0.2122,0.2562,0.5996,1.813,165
0,-0.7112,0.0071,0.1296,0.2071,0.6018,1.7161,165
0,-0.5928,-0.001,0.2224,0.2617,0.6541,1.6354,165
0,-0.5918,0.0295,0.3102,0.3085,0.7501,1.6321,165
0,-0.6418,-0.05,0.1755,0.3085,0.7501,1.6321,165
0,-0.5388,-0.1857,0.2969,0.1798,0.8024,1.644,165
0,-0.5388,-0.1857,0.2969,0.1167,0.8296,1.6343,165
0,-0.6428,-0.2561,0.5745,0.231,0.9702,1.6594,165
0,-0.8561,-0.2255,0.5918,0.3739,1.1556,1.6942,165
0,-0.8663,-0.1296,0.653,0.5658,1.3508,1.6855,165
0,-1.0693,-0.0357,0.5306,0.7741,1.5122,1.7041,165
0,-1.4173,-0.0204,0.2602,0.8601,1.5514,1.6277,165
0,-1.4622,-0.0367,0.1112,0.8689,1.3834,1.5568,165
0,-1.4153,-0.0428,0.1663,0.9702,1.135,1.5198,165
0,-1.402,-0.0459,0.1418,0.9702,1.135,1.5198,165
0,-1.4765,0.2877,0.2826,1.2298,1.0259,1.5143,165
0,-1.4765,0.2877,0.2826,1.5263,0.9637,1.4794,165
0,-1.3193,0.4847,0.353,1.7978,0.8416,1.2974,165
0,-1.2612,0.4816,0.3347,1.921,0.7348,0.9353,165
0,-1.2173,0.5398,0.3143,1.8937,0.6301,0.5963,165
0,-0.9816,0.4918,0.3316,1.7432,0.4284,0.3281,165
0,-0.801,0.951,0.2918,1.4914,0.1635,0.2943,165
0,-0.704,0.9704,0.2836,1.4031,0.2594,0.2365,165
0,-0.9203,0.8714,0.5438,1.4031,0.2594,0.2365,165
0,-0.7612,0.5734,0.302,1.0553,0.4982,0.7272,165
0,-0.6581,0.5877,0.2928,0.6083,0.4382,0.8754,165
0,-0.6581,0.5877,0.2928,0.5919,0.5528,0.8624,165
0,-0.8286,0.7765,0.2745,0.8296,0.7086,0.858,165
0,-0.801,0.8152,0.2285,0.6846,0.7337,0.7304,165
0,-0.7979,0.7,0.1571,0.2976,0.6944,0.6421,165
0,-0.8081,0.7673,0.1724,0.2539,0.726,0.557,165
0,-0.9041,0.8122,0.1703,0.1907,0.7653,0.4753,165
0,-0.9326,0.5939,0.0143,-0.0774,0.7163,0.3924,165
0,-0.9479,0.5286,0.0122,-0.2321,0.6901,0.2954,165
0,-0.9836,0.4347,-0.0132,-0.2321,0.6901,0.2954,165
0,-0.9836,0.4347,-0.0132,-0.2966,0.6508,0.2234,165
0,-1.0163,0.1224,-0.0684,-0.3466,0.5734,0.1558,165
0,-1.0163,0.1224,-0.0684,-0.3804,0.4895,0.0664,165
0,-1.0295,0.0295,-0.0643,-0.3216,0.3891,0.037,165
0,-1.0684,-0.0265,-0.0734,-0.1558,0.3314,0.0643,165
0,-1.0336,-0.0286,-0.0612,0.0534,0.2594,0.1013,165
0,-1.0418,-0.0112,-0.103,0.2529,0.2136,0.0992,165
0,-0.9949,0.1112,-0.1061,0.4546,0.1732,0.0228,165
0,-0.9387,0.0418,-0.0867,0.5505,0.1547,-0.0774,165
0,-0.8489,0.1418,-0.0591,0.6497,0.0904,-0.0337,165
0,-0.8489,0.1418,-0.0591,0.6497,0.0904,-0.0337,165
0,-0.8857,0.2581,-0.049,0.7795,0.1155,-0.0141,165
0,-0.8418,0.3081,-0.0286,0.8722,0.0883,0.0097,165
0,-0.8336,0.3959,-0.004,0.8493,0.0839,-0.0414,165
0,-0.8479,0.3683,-0.0551,0.8122,0.0566,-0.0664,165
0,-0.8112,0.4724,-0.0479,0.7915,0.0621,-0.1406,165
0,-0.5836,0.5316,-0.1122,0.7991,0.1188,-0.1732,165
0,-0.9592,0.6775,0.0652,0.9365,0.1438,-0.049,165
0,-0.9214,0.5806,-0.001,0.6018,0.2159,-0.2605,165
0,-0.9051,0.3796,-0.1346,0.387,0.1864,-0.3422,165
0,-0.9592,0.4306,-0.0836,0.387,0.1864,-0.3422,165
0,-0.9592,0.4306,-0.0836,0.4655,0.2474,-0.2954,165
0,-1.0295,0.5122,-0.0459,0.5538,0.2812,-0.2954,165
0,-1.0684,0.5571,-0.0643,0.4546,0.242,-0.3489,165
0,-1.0826,0.4877,-0.1214,0.3739,0.2278,-0.3935,165
0,-1.1163,0.5847,-0.0398,0.4164,0.255,-0.4273,165
0,-1.1489,0.5775,-0.0122,0.3193,0.2703,-0.4906,165
0,-1.1173,0.5061,-0.0306,0.1438,0.255,-0.5538,165
0,-1.1061,0.4071,0.004,0.1362,0.3117,-0.6236,165
0,-1.2071,0.4561,0.1428,0.2245,0.4263,-0.6879,165
0,-1.3408,0.5255,0.2285,0.2245,0.4263,-0.6879,165
0,-1.5336,0.4847,0.2571,0.2224,0.5221,-0.7577,165
0,-1.5336,0.4847,0.2571,0.0599,0.544,-0.8449,165
0,-1.8857,0.1785,0.1785,-0.1144,0.4927,-0.8918,165
0,-1.8745,0.1755,0.053,-0.1264,0.3706,-0.8351,165
0,-1.7551,-0.0306,0.1173,-0.0261,0.2376,-0.7676,165
0,-1.3051,0.0408,-0.1173,-0.0076,0.061,-0.6879,165
0,-1.0612,0.2163,0.0459,0.0392,-0.0883,-0.665,165
0,-0.8612,0.0163,-0.0551,-0.0108,-0.1919,-0.7064,165
0,-0.6979,0.052,0.0734,-0.0108,-0.1919,-0.7064,165
0,-0.6449,0.001,0.0316,0.0948,-0.2388,-0.702,165
0,-0.6285,0.0286,0.202,0.1919,-0.2638,-0.64,165
0,-0.6285,0.0286,0.202,0.3489,-0.2943,-0.5396,165
0,-0.701,-0.0347,0.2245,0.3761,-0.3183,-0.4677,165
0,-0.7653,-0.0898,0.3061,0.338,-0.3554,-0.4023,165
0,-0.8846,-0.1949,0.3214,0.3729,-0.326,-0.1264,165
0,-0.8755,-0.2357,0.2479,0.4589,-0.2388,0.0011,165
0,-0.9561,-0.2571,0.1428,0.665,-0.0763,0.1308,165
0,-1.1255,0.0245,0.1418,0.991,0.0043,0.231,165
0,-1.2122,0.15,0.105,1.0935,-0.0261,0.2791,165
0,-1.251,0.2061,0.0336,0.9822,-0.1112,0.2976,165
0,-1.2183,0.1908,-0.004,0.9158,-0.181,0.2485,165
0,-1.2316,0.3806,-0.0163,0.9921,-0.2049,0.2104,165
0,-1.2316,0.3806,-0.0163,0.9921,-0.2049,0.2104,165
0,-1.2357,0.4765,-0.0265,0.9899,-0.2529,0.157,165
0,-1.151,0.4908,-0.0061,0.8329,-0.3685,0.0631,165
0,-1.0541,0.4408,-0.0102,0.6857,-0.4633,-0.0196,165
0,-0.9051,0.3571,-0.0204,0.665,-0.4818,-0.0708,165
0,-1.052,0.3163,-0.0551,0.6596,-0.5004,-0.1503,165
0,-0.7928,0.45,0.0591,0.6552,-0.581,-0.1482,165
0,-0.8785,0.403,0.0214,0.4753,-0.5898,-0.3183,165
0,-0.7469,0.2163,-0.0551,0.4,-0.6323,-0.35,165
0,-0.7245,0.204,-0.0214,0.5145,-0.5757,-0.363,165
0,-0.7479,0.2224,0.0214,0.5145,-0.5757,-0.363,165
0,-0.7479,0.2224,0.0214,0.6116,-0.5255,-0.3771,165
1,-0.7551,0.2377,0.0326,0.5614,-0.5364,-0.3771,165
1,-0.7632,0.0887,0.0245,0.4731,-0.5604,-0.3706,165
1,-0.7101,0.0438,0.0673,0.4753,-0.5789,-0.338,165
1,-0.7459,0.0367,0.05,0.5931,-0.5244,-0.2911,165
1,-0.7449,0.0663,0.1061,0.7086,-0.4851,-0.2464,165
1,-0.7571,0.1592,0.1592,0.7621,-0.4524,-0.1896,165
1,-0.7336,0.1622,0.1755,0.7478,-0.4469,-0.1471,165
1,-0.7092,0.2653,0.1694,0.7588,-0.412,-0.1024,165
1,-0.6439,0.2959,0.2786,0.7588,-0.412,-0.1024,165
1,-0.5816,0.2734,0.2775,0.6934,-0.3717,-0.0948,165
1,-0.5816,0.2734,0.2775,0.6148,-0.3674,-0.0349,165
1,-0.6357,0.1959,0.1908,0.4414,-0.3172,-0.0316,165
1,-0.5652,0.1744,0.2408,0.399,-0.2605,0.0097,165
1,-0.5786,0.1102,0.2122,0.3771,-0.1526,0.0381,165
1,-0.5295,0.0367,0.2531,0.3325,-0.0577,0.049,165
1,-0.5775,-0.0652,0.2388,0.2998,0.0555,0.1047,165
1,-0.6489,-0.1837,0.2714,0.3532,0.1766,0.23,165
1,-0.902,-0.3326,0.5398,0.4992,0.2911,0.3979,165
1,-1.049,-0.4867,0.5469,0.4992,0.2911,0.3979,165
1,-1.2245,-0.5786,0.452,0.6388,0.4109,0.5244,165
1,-1.2245,-0.5786,0.452,1.0543,0.5145,0.7413,165
1,-1.3122,-0.5071,0.252,1.7029,0.4906,0.9311,165
1,-1.3296,-0.0887,-0.0459,2.2993,0.4023,0.8166,165
1,-1.3622,0.105,-0.0418,2.8532,0.3565,0.5385,165
1,-1.5898,0.5224,0.0173,3.4954,0.1373,0.5604,165
1,-1.6041,1.0959,0.3071,3.1814,-0.1657,0.1732,165
1,-1.4387,0.5418,0.3122,2.2569,-0.4611,-0.2224,165
1,-1.1541,0.3745,0.1091,2.2569,-0.4611,-0.2224,165
1,-1.2836,0.4316,0.2296,1.7258,-0.5843,-0.1962,165
1,-1.1377,0.4612,0.3694,1.8588,-0.5255,0.0555,165
1,-1.1377,0.4612,0.3694,1.945,-0.4414,0.0402,165
1,-0.8367,0.3979,0.3898,1.8523,-0.4481,0.0501,165
1,-0.8479,0.1806,0.2081,1.7978,-0.2725,-0.0479,165
1,-0.8234,0.2663,0.2061,2.1314,-0.0894,-0.0425,165
1,-0.8214,0.4203,0.2592,2.3506,0.0282,-0.0818,165
1,-0.7949,0.4908,0.1826,2.247,0.0021,-0.1167,165
1,-0.7918,0.4357,0.0612,2.115,0.0294,-0.1722,165
1,-0.7704,0.4663,0.0234,2.2262,0.1461,-0.2136,165
1,-0.8265,0.5316,0.0143,2.3866,0.2649,-0.2823,165
1,-0.8265,0.5316,0.0143,2.3866,0.2649,-0.2823,165
