Timestamp,Ax,Ay,Az,Rx,Ry,Rz,EMG
0,-0.1519,-0.989,-0.0381,-0.0623,-0.0439,0.0808,2048
0,-0.1304,-0.9856,-0.0293,-0.0469,-0.0531,0.0787,2047
0,-0.1255,-0.9844,-0.0261,-0.0313,-0.0558,0.0808,2048
0,-0.1389,-0.981,-0.0129,-0.0161,-0.0593,0.0838,2039
0,-0.1533,-0.9797,-0.0061,-0.0154,-0.0386,0.0899,2047
0,-0.1689,-0.9829,0.0017,-0.0103,-0.0009,0.0883,2046
0,-0.1531,-0.9814,0.0085,-0.0047,0.0205,0.0871,2052
0,-0.1272,-0.9758,-0.0002,0.0037,0.0193,0.0868,2045
0,-0.1265,-0.9712,-0.0024,0.0166,0.018,0.0899,2046
0,-0.1453,-0.9717,0.0061,0.0306,0.0181,0.0892,2045
0,-0.1392,-0.9709,0.0095,0.0429,0.022,0.0871,2049
0,-0.158,-0.9668,0.0144,0.0514,0.0246,0.0899,2044
0,-0.1643,-0.9731,0.0117,0.0503,0.0245,0.0855,2047
0,-0.1672,-0.9707,0.0171,0.0511,0.0184,0.0799,2044
0,-0.1514,-0.9722,0.0203,0.0461,0.0204,0.0822,2051
0,-0.144,-0.9768,0.0295,0.0443,0.0185,0.0839,2050
0,-0.1296,-0.9924,0.0364,0.0437,0.0089,0.0846,2044
0,-0.1455,-1.0017,0.0283,0.0348,0.0081,0.0921,2049
0,-0.1399,-1.0071,0.0276,0.0193,0.0071,0.102,2049
0,-0.1309,-1.0122,0.0286,0.0069,-0.0153,0.104,2049
0,-0.1006,-1.0186,0.012,0.0032,-0.0425,0.1165,2042
0,-0.0879,-1.0159,-0.0037,0.0076,-0.085,0.1324,2050
0,-0.075,-1.0081,-0.03,0.0288,-0.1342,0.1525,2049
0,-0.0718,-1.0178,-0.0376,0.0451,-0.175,0.1726,2052
0,-0.0645,-1.0378,-0.0405,0.0549,-0.1936,0.196,2047
0,-0.0464,-1.0679,-0.0332,0.0514,-0.2286,0.2282,2047
0,-0.0361,-1.0928,-0.0293,0.0334,-0.2585,0.263,2047
0,-0.0083,-1.0967,-0.0007,-0.0007,-0.2939,0.2996,2047
0,0.0125,-1.1167,-0.0056,-0.0462,-0.3004,0.3602,2047
0,0.0427,-1.1572,-0.0039,-0.1167,-0.3032,0.4352,2046
0,0.1082,-1.1843,-0.0149,-0.1353,-0.3818,0.5066,2049
0,0.1504,-1.2173,-0.0286,-0.1991,-0.5227,0.5666,2048
0,0.1052,-1.1758,-0.0325,-0.2505,-0.6228,0.6512,2049
0,0.0481,-1.1558,-0.0549,-0.3175,-0.6438,0.7108,2047
0,0.0513,-1.1538,-0.031,-0.3472,-0.6191,0.747,2045
0,0.0825,-1.1802,0.0017,-0.3986,-0.6099,0.7939,2045
0,0.0808,-1.1506,-0.0342,-0.4729,-0.6138,0.8439,2045
0,-0.0251,-1.1143,-0.0427,-0.5509,-0.6578,0.8781,2047
0,-0.1052,-1.022,-0.0054,-0.4726,-0.7569,0.8764,2044
0,-0.2053,-0.939,0.0439,-0.3392,-0.7176,0.8329,2047
0,-0.2568,-0.8896,0.0742,-0.2436,-0.4662,0.7536,2048
0,-0.3533,-1.0034,0.0813,-0.3796,0.0369,0.6656,2046
0,-0.4556,-1.0247,0.0674,-0.5137,0.5002,0.5248,2049
0,-0.4275,-0.9961,0.0759,-0.5915,0.7538,0.3167,2049
0,-0.3489,-0.9656,0.0803,-0.6409,0.971,0.1113,2044
0,-0.2703,-0.9302,0.0151,-0.6713,1.113,-0.0816,2049
0,-0.2114,-0.9006,-0.0461,-0.6906,1.2564,-0.239,2044
0,-0.168,-0.8542,-0.1252,-0.6754,1.4332,-0.3782,2043
0,-0.1387,-0.8638,-0.1233,-0.6351,1.5821,-0.5024,2047
0,-0.1226,-0.8596,-0.1428,-0.6036,1.7138,-0.6339,2053
0,-0.0725,-0.8518,-0.1711,-0.5548,1.7663,-0.7556,2048
0,-0.0068,-0.8511,-0.1506,-0.489,1.7472,-0.8421,2057
0,-0.0195,-0.8665,-0.1697,-0.4458,1.7024,-0.9348,2041
