Timestamp,Ax,Ay,Az,Rx,Ry,Rz,HR_value
0,-0.9285,0.0377,-0.0112,1.2701,0.0925,0.0337,179
0,-0.9357,0.0591,-0.0081,1.3105,0.0751,0.0457,179
0,-0.9551,0.0816,-0.002,1.3334,0.0589,0.0479,179
0,-0.9704,0.1091,-0.0193,1.3279,0.0534,0.036,179
0,-0.9469,0.1449,-0.0102,1.366,0.049,0.0349,179
0,-0.9592,0.1724,-0.0132,1.3846,0.0402,0.0282,179
0,-0.9551,0.2071,-0.0102,1.3607,0.036,0.0152,179
0,-0.9398,0.2061,-0.0265,1.292,0.0326,-0.0076,179
0,-0.9337,0.2142,-0.0245,1.2386,0.037,-0.0272,179
0,-0.9255,0.2163,-0.0214,1.2386,0.037,-0.0272,179
0,-0.9316,0.2285,-0.0143,1.2069,0.0479,-0.0425,179
0,-0.9316,0.2285,-0.0143,1.1709,0.0621,-0.0534,179
0,-0.9316,0.2234,-0.0112,1.124,0.0795,-0.0708,179
0,-0.9285,0.2418,-0.0214,1.0902,0.0969,-0.0969,179
0,-0.9224,0.2571,-0.0388,1.0858,0.1089,-0.1167,179
0,-0.9428,0.2724,-0.0571,1.0902,0.1144,-0.1537,179
0,-0.903,0.3,-0.0459,1.0694,0.1112,-0.2234,179
0,-0.902,0.302,-0.0704,0.9408,0.1167,-0.2256,179
0,-0.9244,0.2377,-0.0612,0.9408,0.1167,-0.2256,179
0,-0.9612,0.2071,-0.0418,0.8111,0.1264,-0.2027,179
0,-1.0153,0.2101,-0.0193,0.7741,0.1253,-0.1623,179
0,-1.0153,0.2101,-0.0193,0.7729,0.1396,-0.1558,179
0,-1.0571,0.251,-0.0031,0.8351,0.1526,-0.1362,179
0,-1.1173,0.2592,-0.0102,0.8056,0.1776,-0.1471,179
0,-1.1837,0.3091,-0.0092,0.7533,0.194,-0.169,179
0,-1.203,0.3398,0.0122,0.6803,0.2039,-0.2104,179
0,-1.2367,0.3184,0.0663,0.5799,0.2115,-0.2507,179
0,-1.3469,0.3439,0.1663,0.4862,0.2191,-0.2911,179
0,-1.5316,0.3418,0.2101,0.375,0.206,-0.3216,179
0,-1.5704,0.3061,0.1908,0.375,0.206,-0.3216,179
0,-1.5591,0.2214,0.1683,0.2758,0.1852,-0.3456,179
0,-1.5591,0.2214,0.1683,0.1373,0.1602,-0.3609,179
0,-1.5234,0.1091,0.1469,0.0053,0.1329,-0.3674,179
0,-1.355,-0.0816,0.0989,-0.0501,0.0937,-0.3729,179
0,-1.2377,-0.1194,0.0806,-0.0457,0.0631,-0.3575,179
0,-1.1337,-0.1132,0.0632,0.061,0.0511,-0.326,179
0,-0.9826,-0.0796,0.1091,0.1842,0.0457,-0.2714,179
0,-0.8602,-0.0357,0.1765,0.2234,0.0654,-0.2201,179
0,-0.8071,-0.0031,0.2051,0.2398,0.0675,-0.1678,179
0,-0.7877,0.0367,0.2194,0.2398,0.0675,-0.1678,179
0,-0.7877,0.0367,0.2194,0.2115,0.0818,-0.11,179
0,-0.7388,0.0877,0.2397,0.1547,0.0751,-0.0664,179
0,-0.7714,0.1082,0.2428,0.0511,0.1003,-0.0446,179
0,-0.7918,0.1224,0.2531,-0.025,0.1047,-0.0326,179
0,-0.8286,0.1245,0.2571,-0.0948,0.1308,-0.024,179
0,-0.852,0.0898,0.2377,-0.1886,0.1547,-0.0206,179
0,-0.9306,0.0377,0.1775,-0.242,0.182,-0.0185,179
0,-0.9847,0.0459,0.1612,-0.2442,0.2016,-0.0108,179
0,-1.0132,0.0143,0.1459,-0.2856,0.2071,-0.0228,179
0,-1.0643,-0.0428,0.1,-0.2856,0.2071,-0.0228,179
0,-1.0643,-0.0428,0.1,-0.3542,0.206,-0.0469,179
0,-1.1224,-0.0428,0.0459,-0.3368,0.1798,-0.0479,179
0,-1.1459,-0.0102,0.0306,-0.3063,0.1384,-0.037,179
0,-1.1541,-0.0388,0.0,-0.3815,0.0894,-0.0479,179
0,-1.151,-0.0979,-0.0265,-0.4481,0.0228,-0.0643,179
0,-1.1275,-0.0877,-0.0051,-0.4164,-0.0381,-0.0425,179
0,-1.1112,-0.105,-0.001,-0.4197,-0.1035,-0.0282,179
0,-1.0673,-0.1245,0.002,-0.4655,-0.1591,-0.024,179
0,-1.0377,-0.1592,0.0132,-0.4971,-0.2081,-0.024,179
0,-0.9734,-0.2071,0.0061,-0.4753,-0.2354,-0.0097,179
0,-0.9428,-0.2092,0.0031,-0.4753,-0.2354,-0.0097,179
0,-0.9428,-0.2092,0.0031,-0.4219,-0.2583,0.0196,179
0,-0.9244,-0.2071,-0.0112,-0.3958,-0.2703,0.049,179
0,-0.9285,-0.203,-0.0153,-0.3914,-0.2768,0.1013,179
0,-0.9438,-0.2367,-0.0275,-0.3968,-0.2844,0.1329,179
0,-0.9214,-0.2755,-0.0347,-0.3729,-0.2878,0.1144,179
0,-0.9377,-0.2643,-0.0224,-0.2911,-0.2812,0.1242,179
0,-0.9622,-0.2357,0.0071,-0.2115,-0.267,0.1438,179
0,-0.9592,-0.2632,-0.0163,-0.2321,-0.2659,0.1417,179
0,-0.9765,-0.2734,-0.0388,-0.2115,-0.2529,0.1461,179
0,-0.9724,-0.2551,-0.049,-0.2115,-0.2529,0.1461,179
0,-0.9642,-0.2377,-0.05,-0.1297,-0.2507,0.1547,179
0,-0.9642,-0.2377,-0.05,-0.0894,-0.2474,0.1591,179
0,-0.9612,-0.2714,-0.0704,-0.0969,-0.255,0.1503,179
0,-0.9428,-0.2469,-0.0398,-0.0534,-0.2627,0.1558,179
0,-0.9153,-0.2397,-0.0183,0.0065,-0.2693,0.1657,179
0,-0.8775,-0.2857,-0.0163,0.0053,-0.2758,0.1667,179
0,-0.8806,-0.3081,-0.0061,0.0272,-0.2779,0.1744,179
0,-0.8459,-0.3051,0.0092,0.1003,-0.2737,0.2016,179
0,-0.8561,-0.3122,0.0143,0.1493,-0.2495,0.2583,179
0,-0.8898,-0.3663,0.0122,0.1493,-0.2495,0.2583,179
0,-0.9071,-0.4142,0.0112,0.1449,-0.2376,0.3237,179
0,-0.9826,-0.451,0.0132,0.4469,-0.193,0.3314,179
0,-1.0918,-0.3347,0.0877,0.4469,-0.193,0.3314,179
0,-1.1622,-0.2653,0.1091,0.6454,-0.1711,0.3172,179
0,-1.1622,-0.2653,0.1091,0.8056,-0.1471,0.3357,179
0,-1.2153,-0.2101,0.0847,0.8689,-0.1155,0.3336,179
0,-1.2683,-0.1408,0.0765,0.9616,-0.1089,0.3336,179
0,-1.3653,0.0316,0.0551,1.0194,-0.1123,0.3172,179
0,-1.3541,0.0816,0.0224,0.9736,-0.1373,0.2583,179
0,-1.3336,0.1346,0.0031,0.9408,-0.182,0.231,179
0,-1.301,0.102,-0.0031,0.8842,-0.2289,0.2474,179
0,-1.2347,0.052,0.0714,0.7653,-0.2844,0.2365,179
0,-1.1806,-0.052,0.1122,0.7653,-0.2844,0.2365,179
0,-1.1806,-0.052,0.1122,0.6171,-0.3281,0.1842,179
0,-1.103,-0.1673,0.101,0.5625,-0.3477,0.1461,179
0,-1.0418,-0.2265,0.0959,0.7075,-0.3434,0.157,179
0,-0.953,-0.2275,0.1449,0.8689,-0.3314,0.1657,179
0,-0.952,-0.2979,0.1285,0.8819,-0.2932,0.1362,179
0,-0.9398,-0.352,0.1234,0.966,-0.255,0.1482,179
0,-0.9592,-0.3898,0.1214,1.1535,-0.2278,0.1732,179
0,-0.9897,-0.3387,0.1316,1.4173,-0.2027,0.1635,179
0,-1.0224,-0.2347,0.1489,1.6932,-0.193,0.206,179
0,-1.0734,-0.1183,0.1632,1.9046,-0.1984,0.2507,179
0,-1.0734,-0.1183,0.1632,1.9046,-0.1984,0.2507,179
0,-1.0796,0.0092,0.1877,1.9984,-0.2344,0.3019,179
0,-1.0775,0.0714,0.1592,1.9309,-0.2856,0.2867,179
0,-1.0326,0.1173,0.1245,1.9242,-0.3336,0.2802,179
0,-1.0286,0.1714,0.1377,2.0507,-0.3554,0.3216,179
0,-0.9612,0.355,0.2081,2.1522,-0.3935,0.3216,179
1,-0.9061,0.3796,0.2133,2.1489,-0.4143,0.2289,179
1,-0.8796,0.449,0.2347,2.0955,-0.4187,0.1547,179
1,-0.855,0.4949,0.2397,2.0181,-0.3924,0.1155,179
1,-0.8561,0.5336,0.254,1.9036,-0.3368,0.0719,179
1,-0.8591,0.5061,0.2479,1.9036,-0.3368,0.0719,179
1,-0.8591,0.5061,0.2479,1.7945,-0.2823,0.0828,179
1,-0.8724,0.4704,0.2347,1.6713,-0.2388,0.024,179
1,-0.8694,0.4377,0.2133,1.6005,-0.1984,-0.025,179
1,-0.8949,0.3846,0.1837,1.5623,-0.1602,-0.0555,179
1,-0.903,0.3377,0.1581,1.5067,-0.1406,-0.0806,179
1,-0.9235,0.303,0.1346,1.462,-0.1537,-0.0894,179
1,-0.9326,0.2765,0.1224,1.4555,-0.1635,-0.0894,179
1,-0.9673,0.2367,0.1082,1.4544,-0.1776,-0.0948,179
1,-0.9673,0.2183,0.101,1.4565,-0.1907,-0.1013,179
1,-0.9694,0.2204,0.0928,1.4565,-0.1907,-0.1013,179
1,-0.9581,0.2234,0.0908,1.4838,-0.2115,-0.1057,179
1,-0.9581,0.2234,0.0908,1.5034,-0.2213,-0.1232,179
1,-0.9337,0.2081,0.0806,1.5198,-0.231,-0.1493,179
1,-0.9142,0.2163,0.0826,1.5645,-0.2398,-0.1744,179
1,-0.9041,0.2377,0.0898,1.5972,-0.2529,-0.2005,179
1,-0.8918,0.2397,0.0918,1.594,-0.2518,-0.2268,179
1,-0.8796,0.254,0.0928,1.6135,-0.2354,-0.2507,179
1,-0.8734,0.2745,0.0969,1.6484,-0.2159,-0.2714,179
1,-0.8755,0.2928,0.0928,1.6539,-0.1896,-0.2911,179
1,-0.8846,0.3081,0.0816,1.6539,-0.1896,-0.2911,179
1,-0.8898,0.3224,0.0581,1.6419,-0.1646,-0.3107,179
1,-0.8898,0.3224,0.0581,1.6364,-0.1417,-0.326,179
1,-0.8846,0.3326,0.0551,1.631,-0.1286,-0.3422,179
1,-0.8826,0.3377,0.052,1.6157,-0.1112,-0.363,179
1,-0.8908,0.3591,0.0602,1.5961,-0.0948,-0.3848,179
1,-0.8755,0.3571,0.0796,1.5623,-0.0818,-0.4055,179
1,-0.8602,0.3459,0.101,1.5307,-0.0664,-0.4307,179
1,-0.8418,0.3286,0.1041,1.5133,-0.0457,-0.4492,179
1,-0.8367,0.3306,0.1061,1.5089,-0.0217,-0.4633,179
1,-0.803,0.3214,0.0857,1.5089,-0.0217,-0.4633,179
1,-0.7836,0.3152,0.0826,1.5013,0.0087,-0.4763,179
1,-0.7704,0.3041,0.0847,1.4838,0.0349,-0.4862,179
1,-0.7704,0.3041,0.0847,1.4631,0.073,-0.495,179
1,-0.7786,0.301,0.0969,1.4424,0.1133,-0.508,179
1,-0.8173,0.2877,0.0979,1.4304,0.1613,-0.5145,179
1,-0.851,0.3041,0.0969,1.4271,0.2213,-0.5221,179
1,-0.8877,0.3214,0.0918,1.4075,0.2725,-0.5309,179
1,-0.9428,0.3418,0.0918,1.3529,0.3227,-0.5505,179
1,-1.0643,0.3612,0.0928,1.2974,0.3597,-0.5669,179
1,-1.1408,0.3806,0.1173,1.2461,0.3729,-0.581,179
1,-1.2306,0.3949,0.1551,1.2461,0.3729,-0.581,179
1,-1.4775,0.403,0.2101,1.1774,0.3739,-0.5984,179
1,-1.4775,0.403,0.2101,1.0913,0.3586,-0.6171,179
1,-1.5959,0.3734,0.2214,0.9997,0.3172,-0.6476,179
1,-1.7142,0.2836,0.1581,0.8842,0.2485,-0.6781,179
1,-1.802,0.2336,0.0857,0.8242,0.1428,-0.6127,179
1,-1.6898,0.1255,-0.0418,0.7697,-0.0076,-0.5799,179
1,-1.549,0.0316,-0.0551,0.6825,-0.1907,-0.5713,179
1,-1.4326,0.0326,-0.0122,0.6323,-0.3565,-0.5833,179
1,-1.2408,-0.1346,-0.053,0.6301,-0.4731,-0.5996,179
1,-1.2408,-0.1346,-0.053,0.6301,-0.4731,-0.5996,179
1,-1.001,-0.1122,0.1469,0.8067,-0.5135,-0.5974,179
1,-0.9061,0.0061,0.2285,0.9877,-0.507,-0.5484,179
1,-0.8275,0.1122,0.2949,1.0694,-0.4775,-0.5364,179
1,-0.7745,0.2061,0.2734,0.966,-0.4469,-0.5396,179
1,-0.7224,0.2571,0.2888,0.846,-0.3914,-0.5505,179
1,-0.7357,0.2388,0.2836,0.7272,-0.3401,-0.556,179
1,-0.7653,0.2204,0.3081,0.5757,-0.3346,-0.569,179
1,-0.8071,0.1479,0.3224,0.4023,-0.3412,-0.5942,179
1,-0.9418,-0.0652,0.3122,0.3008,-0.351,-0.6257,179
1,-1.0102,-0.1204,0.3224,0.3008,-0.351,-0.6257,179
1,-1.0102,-0.1204,0.3224,0.3368,-0.3674,-0.6039,179
1,-1.1346,-0.1428,0.3265,0.4187,-0.3477,-0.5908,179
