Timestamp,Ax,Ay,Az,Rx,Ry,Rz,HR_value
0,-0.3296,-0.2265,0.7581,-0.0021,-0.1352,0.2987,180
0,-0.3112,-0.204,0.8041,0.0217,-0.1515,0.2976,180
0,-0.302,-0.1969,0.8275,0.0141,-0.169,0.2966,180
0,-0.303,-0.2112,0.8245,-0.0097,-0.1886,0.2922,180
0,-0.2836,-0.2101,0.8428,-0.0097,-0.1886,0.2922,180
0,-0.2836,-0.2101,0.8428,-0.012,-0.206,0.2966,180
0,-0.2704,-0.1969,0.8428,-0.0053,-0.2147,0.2976,180
0,-0.2704,-0.1837,0.8306,0.0032,-0.2115,0.2911,180
0,-0.2795,-0.1683,0.8214,0.0043,-0.2201,0.2791,180
0,-0.2816,-0.1622,0.8224,-0.0196,-0.23,0.2659,180
0,-0.2938,-0.1938,0.8255,-0.0523,-0.2617,0.2474,180
0,-0.2888,-0.2296,0.8275,-0.085,-0.2922,0.2289,180
0,-0.2918,-0.2724,0.8224,-0.0969,-0.3292,0.2159,180
0,-0.2816,-0.3041,0.8306,-0.0719,-0.3641,0.2104,180
0,-0.2643,-0.3418,0.8602,-0.0217,-0.3924,0.2115,180
0,-0.2602,-0.3418,0.8591,-0.0217,-0.3924,0.2115,180
0,-0.2602,-0.3418,0.8591,0.037,-0.4132,0.2256,180
0,-0.249,-0.3184,0.8714,0.098,-0.4263,0.2474,180
0,-0.2592,-0.2959,0.8775,0.1198,-0.4393,0.2737,180
0,-0.2428,-0.2734,0.9112,0.0969,-0.4589,0.2976,180
0,-0.2234,-0.2928,0.9316,0.0511,-0.4807,0.3172,180
0,-0.2051,-0.3132,0.95,0.0349,-0.4818,0.3346,180
0,-0.1632,-0.3102,0.9979,0.0774,-0.4557,0.3477,180
0,-0.152,-0.2816,1.0112,0.1449,-0.4109,0.3641,180
0,-0.152,-0.2418,1.0245,0.1951,-0.3586,0.3826,180
0,-0.1581,-0.1928,1.0398,0.1951,-0.3586,0.3826,180
0,-0.1561,-0.0877,1.0398,0.2136,-0.3205,0.3979,180
0,-0.1561,-0.0877,1.0398,0.1984,-0.2922,0.4208,180
0,-0.1887,-0.053,0.999,0.1635,-0.2398,0.4208,180
0,-0.1826,-0.0071,1.0061,0.1232,-0.2071,0.4273,180
0,-0.202,0.0112,0.9765,0.0326,-0.1787,0.412,180
0,-0.2255,0.0132,0.9714,-0.0925,-0.1744,0.3891,180
0,-0.203,-0.0459,0.9734,-0.2529,-0.194,0.3445,180
0,-0.1796,-0.1204,0.9479,-0.3466,-0.2234,0.3008,180
0,-0.1469,-0.1785,0.9592,-0.3302,-0.2147,0.2518,180
0,-0.1337,-0.2438,0.9704,-0.3302,-0.2147,0.2518,180
0,-0.1418,-0.2418,0.9785,-0.2453,-0.1744,0.2136,180
0,-0.1418,-0.2418,0.9785,-0.1515,-0.1264,0.1842,180
0,-0.1642,-0.2388,0.9775,-0.1188,-0.1047,0.1787,180
0,-0.1663,-0.2571,0.9806,-0.1581,-0.1057,0.1667,180
0,-0.1683,-0.3439,0.9704,-0.1995,-0.1123,0.1635,180
0,-0.1703,-0.3877,0.9683,-0.1919,-0.1024,0.1744,180
0,-0.1673,-0.4112,0.9663,-0.1297,-0.0784,0.1907,180
0,-0.1612,-0.4194,0.9622,-0.0152,-0.0392,0.206,180
0,-0.1857,-0.3459,0.9581,0.1047,0.0021,0.2224,180
0,-0.1938,-0.2898,0.9704,0.1047,0.0021,0.2224,180
0,-0.199,-0.2438,0.9694,0.1035,0.0065,0.2409,180
0,-0.1877,-0.2602,0.9642,0.1035,0.0065,0.2409,180
0,-0.1877,-0.2602,0.9642,0.0894,0.0043,0.2388,180
0,-0.1816,-0.254,0.9734,0.1177,0.0261,0.2344,180
0,-0.1847,-0.249,0.9755,0.1602,0.061,0.2278,180
0,-0.1918,-0.2234,0.9847,0.1831,0.0774,0.2224,180
0,-0.1969,-0.1959,0.9683,0.169,0.086,0.2169,180
0,-0.202,-0.1969,0.9337,0.1537,0.0839,0.2093,180
0,-0.1979,-0.1857,0.9153,0.1537,0.0937,0.2027,180
0,-0.2081,-0.1775,0.8898,0.1646,0.0969,0.193,180
0,-0.2204,-0.1755,0.901,0.1602,0.0925,0.1831,180
0,-0.2234,-0.1898,0.9214,0.1329,0.0774,0.1678,180
0,-0.2194,-0.2183,0.9183,0.1329,0.0774,0.1678,180
0,-0.2194,-0.2183,0.9183,0.1155,0.0631,0.157,180
0,-0.2163,-0.2255,0.9132,0.1547,0.0751,0.157,180
0,-0.2204,-0.2051,0.9214,0.2136,0.0992,0.1591,180
0,-0.2296,-0.1765,0.9347,0.2376,0.1133,0.1613,180
0,-0.2388,-0.1489,0.9408,0.2169,0.1089,0.1613,180
0,-0.2377,-0.1449,0.9296,0.1657,0.0948,0.157,180
0,-0.2347,-0.1428,0.9224,0.1449,0.0959,0.1526,180
0,-0.2397,-0.1306,0.9224,0.1602,0.1068,0.1493,180
0,-0.2469,-0.1132,0.9173,0.1701,0.1123,0.1396,180
0,-0.2663,-0.0887,0.9265,0.1701,0.1123,0.1396,180
0,-0.2693,-0.0806,0.9203,0.1581,0.0992,0.1297,180
0,-0.2693,-0.0806,0.9203,0.1242,0.0828,0.1167,180
0,-0.2693,-0.0877,0.9142,0.086,0.0664,0.1003,180
0,-0.2683,-0.0908,0.9153,0.0664,0.061,0.0806,180
0,-0.2622,-0.0867,0.9244,0.0523,0.0631,0.0654,180
0,-0.2775,-0.0989,0.9183,0.0381,0.061,0.0469,180
0,-0.2704,-0.0939,0.9203,0.0392,0.061,0.0261,180
0,-0.2704,-0.0918,0.9377,0.024,0.0675,0.0141,180
0,-0.2816,-0.0867,0.9244,0.024,0.0675,0.0141,180
0,-0.2734,-0.0847,0.9398,0.0053,0.0523,0.0097,180
0,-0.2877,-0.0898,0.9163,-0.0294,0.0414,-0.0065,180
0,-0.2877,-0.0898,0.9163,-0.0664,0.0316,-0.0174,180
0,-0.2724,-0.102,0.9235,-0.0948,0.0217,-0.0282,180
