Timestamp,Ax,Ay,Az,Rx,Ry,Rz,HR_value
0,-0.9041,-0.1061,0.1918,0.9714,1.1698,0.5189,173
0,-0.9092,-0.0643,0.199,1.003,1.1621,0.5396,173
0,-0.9561,-0.0214,0.1826,1.0226,1.1459,0.5473,173
0,-0.9387,0.0081,0.1602,1.0564,1.1272,0.52,173
0,-0.951,0.0632,0.1571,1.0564,1.1272,0.52,173
0,-0.951,0.0632,0.1571,1.124,1.0935,0.4546,173
0,-0.9714,0.1541,0.1683,1.2211,1.0816,0.3815,173
0,-0.9612,0.1959,0.1592,1.2352,1.0587,0.339,173
0,-1.0551,0.1959,0.1255,1.1796,1.0345,0.2812,173
0,-0.9959,0.2133,0.1673,1.1589,0.9931,0.2278,173
0,-1.0571,0.3796,0.0959,1.148,0.9572,0.2638,173
0,-1.0724,0.3663,0.0898,1.0433,0.9965,0.2878,173
0,-1.0214,0.2938,0.1071,0.9517,0.9769,0.1907,173
0,-1.0734,0.2683,0.0796,0.8863,0.9648,0.1384,173
0,-1.0571,0.3061,0.0939,0.8874,0.9179,0.0883,173
0,-1.0479,0.301,0.105,0.8874,0.9179,0.0883,173
0,-1.0479,0.301,0.105,0.8775,0.8907,0.0282,173
0,-1.0438,0.302,0.1082,0.8319,0.8689,-0.036,173
0,-1.049,0.299,0.1194,0.8067,0.8656,-0.0925,173
0,-1.0275,0.2112,0.0898,0.7621,0.8548,-0.1635,173
0,-1.0143,0.1785,0.0663,0.7457,0.8252,-0.2191,173
0,-1.0102,0.1877,0.0765,0.7806,0.81,-0.2539,173
0,-0.9949,0.1612,0.0867,0.7729,0.7861,-0.2911,173
0,-0.9765,0.0836,0.0836,0.7554,0.7664,-0.3314,173
0,-0.9796,0.0928,0.0959,0.7903,0.7533,-0.3597,173
0,-0.9704,0.0571,0.0806,0.7903,0.7533,-0.3597,173
0,-0.9796,0.0245,0.0684,0.8176,0.7554,-0.3891,173
0,-0.9796,0.0245,0.0684,0.8329,0.7554,-0.4077,173
0,-0.9785,0.0265,0.0306,0.8973,0.7424,-0.4153,173
0,-0.9714,0.0357,0.0183,0.9714,0.7447,-0.4175,173
0,-0.9826,0.0398,0.0031,1.0095,0.7369,-0.4197,173
0,-0.9642,0.0357,0.0,1.0215,0.7163,-0.412,173
0,-0.95,0.0438,0.0,1.0444,0.7075,-0.3968,173
0,-0.9683,0.0438,-0.0071,1.0772,0.701,-0.3848,173
0,-0.9479,0.0336,-0.0092,1.0826,0.6934,-0.3597,173
0,-0.954,0.0326,-0.0122,1.0826,0.6934,-0.3597,173
0,-0.9418,0.0234,-0.0193,1.1001,0.6803,-0.3346,173
0,-0.9418,0.0234,-0.0193,1.123,0.664,-0.3031,173
0,-0.9479,0.0051,-0.0438,1.1316,0.6585,-0.2791,173
0,-0.952,0.0081,-0.0367,1.1644,0.6497,-0.2376,173
0,-0.9704,0.0102,-0.0295,1.1938,0.6552,-0.1984,173
0,-1.0347,0.004,-0.0153,1.2047,0.6476,-0.1602,173
0,-1.0948,0.0092,-0.002,1.2243,0.6486,-0.1144,173
0,-1.1622,0.0295,0.0173,1.2493,0.6454,-0.0774,173
0,-1.2397,0.0459,0.0275,1.2493,0.6454,-0.0774,173
0,-1.3643,0.0143,-0.0173,1.2505,0.6345,-0.0479,173
0,-1.3724,-0.0153,-0.053,1.2287,0.6028,-0.036,173
0,-1.3724,-0.0153,-0.053,1.2243,0.5593,-0.0349,173
0,-1.4,-0.0459,-0.0918,1.2363,0.5036,-0.0425,173
0,-1.3826,-0.0989,-0.1275,1.2668,0.4219,-0.0566,173
0,-1.3193,-0.1143,-0.1479,1.3552,0.3292,-0.0621,173
0,-1.2775,-0.0969,-0.1296,1.4435,0.2388,-0.0631,173
0,-1.2397,-0.0826,-0.0836,1.4805,0.1493,-0.0555,173
0,-1.1581,-0.0724,0.0275,1.4719,0.0664,-0.0402,173
0,-1.1775,-0.0652,0.0724,1.45,0.0294,-0.0196,173
0,-1.0979,-0.0479,0.1041,1.45,0.0294,-0.0196,173
0,-1.0979,-0.0479,0.1041,1.4467,-0.012,0.0097,173
0,-1.1091,0.1337,0.1377,1.4828,0.0162,0.0131,173
0,-1.1091,0.1337,0.1377,1.523,0.0261,0.0162,172
0,-1.1071,0.1122,0.1082,1.4904,0.0414,-0.012,172
0,-1.1061,0.1204,0.1275,1.4107,0.0806,-0.0774,172
0,-1.105,0.1245,0.0928,1.3834,0.0751,-0.1286,172
0,-1.1194,0.1612,0.1102,1.3573,0.0589,-0.182,172
0,-1.0765,0.1551,0.1255,1.2603,0.0261,-0.2464,172
0,-1.0602,0.0918,0.1541,1.0957,-0.0076,-0.3096,172
0,-1.1163,0.053,0.0908,0.9582,-0.0174,-0.3674,172
0,-1.0388,0.0,0.1428,0.9582,-0.0174,-0.3674,172
0,-1.0388,0.0,0.1428,1.015,-0.0326,-0.3924,172
0,-1.0132,0.0,0.1551,1.0379,-0.0228,-0.4023,172
0,-0.9836,-0.0193,0.1551,0.9702,-0.0162,-0.4208,172
0,-0.9704,-0.0541,0.1337,0.9246,0.0087,-0.4437,172
0,-0.9459,-0.0541,0.1357,0.9408,0.0402,-0.4578,172
0,-0.9479,-0.0428,0.1346,0.9528,0.0686,-0.4742,172
0,-0.9592,-0.0673,0.1163,0.9223,0.1003,-0.5047,172
0,-0.9683,-0.0826,0.0948,0.895,0.1177,-0.532,172
0,-0.9806,-0.0898,0.0745,0.8962,0.1286,-0.5604,172
0,-0.9826,-0.1163,0.0591,0.8962,0.1286,-0.5604,172
0,-0.9826,-0.1163,0.0591,0.8775,0.1308,-0.5931,172
0,-0.9785,-0.1204,0.05,0.8819,0.1167,-0.6192,172
0,-0.9785,-0.1255,0.0459,0.9048,0.1013,-0.6411,172
0,-0.9612,-0.1377,0.0357,0.8994,0.0719,-0.6585,172
0,-0.952,-0.1571,0.0357,0.8765,0.049,-0.6759,172
0,-0.9387,-0.1581,0.0428,0.8929,0.0294,-0.6803,172
0,-0.9347,-0.1541,0.0591,0.8994,0.0087,-0.6803,172
0,-0.9235,-0.1816,0.0847,0.8775,-0.0108,-0.6803,172
0,-0.9265,-0.199,0.0887,0.8558,-0.025,-0.6726,172
0,-0.9235,-0.2133,0.0959,0.8558,-0.025,-0.6726,172
0,-0.9387,-0.2092,0.105,0.8569,-0.0272,-0.6541,172
0,-0.9387,-0.2092,0.105,0.859,-0.024,-0.6291,172
