Timestamp,Ax,Ay,Az,Rx,Ry,Rz,HR_value
0,-0.8091,-0.45,0.0551,-0.4916,-0.2888,0.4797,178
0,-0.9194,-0.3398,0.0775,-0.036,-0.0043,0.3695,178
0,-1.101,0.0112,0.3571,0.4284,0.0872,0.3891,178
0,-1.0214,-0.0071,0.3979,0.0992,-0.1537,0.4568,178
0,-0.7153,-0.1735,0.2643,-0.0774,-0.3477,0.496,178
0,-0.6744,-0.1816,0.2081,0.0511,-0.218,0.4938,178
0,-0.6326,-0.0948,0.2816,0.0511,-0.218,0.4938,178
0,-0.6418,-0.0102,0.1163,0.2388,-0.0174,0.4578,178
0,-0.6418,-0.0102,0.1163,0.2911,0.0708,0.4382,178
0,-0.4806,0.0714,0.1806,0.169,-0.0065,0.4469,178
0,-0.5316,0.0122,-0.0051,0.0545,-0.0162,0.4742,178
0,-0.3959,0.0173,0.0551,0.086,0.0501,0.4568,178
0,-0.4122,-0.0183,0.0193,0.1384,0.2191,0.4568,178
0,-0.4285,-0.0051,0.1367,0.1766,0.2474,0.4143,178
0,-0.5734,-0.0877,0.049,0.1198,0.255,0.4208,178
0,-0.5959,-0.1571,0.1163,0.0925,0.1503,0.3968,178
0,-0.4908,-0.2806,0.1541,0.1711,0.194,0.3968,178
0,-0.6285,-0.2786,0.249,0.1711,0.194,0.3968,178
0,-0.7908,-0.3081,0.2153,0.4099,0.2878,0.4349,178
0,-0.7908,-0.3081,0.2153,0.6028,0.3946,0.3641,178
0,-0.802,-0.3041,0.1449,0.8601,0.4721,0.2617,178
0,-0.7816,-0.1592,0.2397,1.0957,0.6476,0.2453,178
0,-0.9847,0.0989,0.2612,1.1459,0.6672,0.1558,178
0,-1.0479,0.1673,0.1959,1.0967,0.6672,0.086,178
0,-1.1602,0.2316,0.1735,1.0684,0.6192,0.0969,178
0,-1.2316,0.251,0.3398,1.0967,0.5516,0.1831,178
0,-1.4296,0.1979,0.3683,1.0967,0.5516,0.1831,178
0,-1.4296,0.1979,0.3683,1.2123,0.5942,0.2911,178
0,-1.6969,0.4316,0.7275,1.5089,0.6171,0.2878,178
0,-1.6969,0.4316,0.7275,1.5089,0.6171,0.2878,178
0,-1.8734,0.7051,0.4908,1.3824,0.3368,-0.4524,178
0,-1.4387,0.8184,0.5326,0.9714,-0.2791,-0.7031,178
0,-1.2245,0.9163,0.35,0.6934,-0.5908,-0.5757,178
0,-1.1,0.9275,0.352,0.6934,-0.5908,-0.5757,178
0,-1.5255,0.8775,0.4418,0.3641,-0.5887,-0.2125,178
0,-1.4796,0.7561,0.3367,0.0872,-0.5004,0.2464,178
0,-1.2786,0.7367,0.5306,-0.2573,-0.7609,0.1798,178
0,-1.2786,0.7367,0.5306,-0.2573,-0.7609,0.1798,178
0,-1.1541,0.704,0.3479,-0.6497,-1.0772,0.1787,178
0,-0.852,0.7418,0.3591,-0.6497,-1.0772,0.1787,178
0,-0.8398,0.7561,0.3143,-0.7403,-1.1284,0.098,178
0,-0.8112,0.5693,0.3081,-0.9136,-1.0063,0.074,178
0,-0.7224,0.3765,0.3245,-1.1382,-0.9223,0.1362,178
0,-1.05,0.1561,0.4633,-1.1262,-0.7512,0.2932,178
0,-1.1765,0.1204,0.553,-0.9387,-0.4568,0.3554,178
0,-1.1785,-0.0061,0.4296,-0.7903,-0.3237,0.1428,178
0,-1.1653,0.0102,0.4571,-0.6203,-0.2768,-0.0217,178
0,-1.1143,0.1163,0.3653,-0.6203,-0.2768,-0.0217,178
0,-1.1143,0.1163,0.3653,-0.4044,-0.2365,-0.0435,178
0,-1.0551,0.1418,0.3193,-0.3216,-0.2899,-0.0654,178
0,-1.049,0.1632,0.2755,-0.388,-0.4187,-0.0326,178
0,-0.8969,0.0612,0.204,-0.52,-0.569,-0.0152,178
0,-0.7898,0.0857,0.1214,-0.5189,-0.6345,0.0032,178
0,-0.7499,0.1377,0.1541,-0.4677,-0.5952,0.0185,178
0,-0.5652,0.103,0.1479,-0.3674,-0.5593,-0.0087,178
0,-0.5847,0.1112,0.1285,-0.2703,-0.4469,-0.0316,178
0,-0.4836,0.2142,0.2704,-0.0904,-0.2507,-0.0217,178
0,-0.4316,0.2112,0.2214,-0.0719,-0.169,-0.1678,178
0,-0.3755,0.1622,0.2714,-0.0719,-0.169,-0.1678,178
0,-0.3755,0.1622,0.2714,-0.0883,-0.0904,-0.1755,178
0,-0.3071,0.1642,0.303,-0.0828,-0.0043,-0.1264,178
0,-0.3439,0.3428,0.3653,0.0555,0.2878,-0.1886,178
0,-0.3439,0.3428,0.3653,0.1274,0.4153,-0.2093,178
0,-0.4469,0.4969,0.3428,0.1581,0.5898,-0.2321,178
0,-0.5765,0.553,0.3,0.1558,0.7512,-0.2495,178
0,-0.6285,0.5571,0.2734,0.0795,0.8885,-0.2758,178
0,-0.6642,0.5347,0.2418,-0.0621,0.9343,-0.3783,178
0,-0.8326,0.4888,0.2296,-0.2191,0.9191,-0.3794,178
0,-0.8,0.3939,0.201,-0.4164,0.7806,-0.3096,178
0,-0.8214,0.2683,0.1479,-0.6411,0.6257,-0.3422,178
0,-0.8193,0.1867,0.1275,-0.6411,0.6257,-0.3422,178
0,-0.8612,0.1041,0.1581,-0.702,0.5822,-0.3575,178
0,-0.8612,0.1041,0.1581,-0.628,0.6476,-0.4023,178
0,-0.903,0.0806,0.1632,-0.4982,0.7098,-0.4338,178
0,-0.9438,0.0418,0.1826,-0.4481,0.7054,-0.4349,178
0,-0.9214,-0.001,0.1775,-0.4578,0.5984,-0.4295,178
0,-1.0245,-0.1041,0.1642,-0.4469,0.4906,-0.4088,178
0,-1.103,0.0051,0.2296,-0.3248,0.4655,-0.3958,178
0,-1.3408,-0.0234,0.2071,-0.1274,0.5276,-0.4034,178
0,-1.4153,0.0459,0.355,0.0806,0.5854,-0.3685,178
0,-1.5836,-0.105,0.351,0.0806,0.5854,-0.3685,178
0,-1.5836,-0.105,0.351,0.1318,0.5015,-0.3521,178
0,-1.6816,-0.1041,0.4285,0.1711,0.4414,-0.1984,178
0,-1.6377,-0.0031,0.5336,0.2562,0.3063,-0.1558,178
0,-1.7479,0.0939,0.4683,0.1972,0.1035,-0.1417,178
0,-1.5847,0.153,0.3775,-0.024,-0.2605,-0.0664,178
0,-1.352,0.251,0.3928,-0.3248,-0.6737,-0.1591,178
0,-1.2612,0.2112,0.254,-0.5767,-0.8939,-0.1635,178
0,-0.949,0.1041,0.2285,-0.7795,-0.9507,-0.1667,178
0,-0.8051,0.0071,0.1479,-0.9179,-0.9343,-0.2201,178
0,-0.7285,-0.2153,0.0714,-0.9179,-0.9343,-0.2201,178
0,-0.7285,-0.2153,0.0714,-1.027,-0.9191,-0.2136,178
0,-0.701,-0.2092,0.0479,-0.9278,-0.8645,-0.0141,178
0,-0.9888,-0.2693,0.2388,-0.6562,-0.701,0.2495,178
0,-0.8377,-0.4561,0.1694,-0.6791,-0.6268,0.1396,178
0,-0.9102,-0.4142,0.3387,-0.4677,-0.544,0.036,178
0,-1.2214,-0.2928,0.4203,0.0534,-0.1471,0.0599,178
0,-1.1326,-0.0693,0.5092,0.3695,0.0065,-0.0392,178
0,-1.0939,0.0898,0.4071,0.388,-0.049,-0.0272,178
0,-0.9183,0.2265,0.4816,0.3271,-0.169,0.0577,178
0,-0.9061,0.2765,0.3489,0.1003,-0.3073,0.1297,178
0,-0.6877,0.2653,0.2581,0.1003,-0.3073,0.1297,178
0,-0.6877,0.2653,0.2581,-0.2594,-0.4982,0.1896,178
0,-0.6091,0.0847,0.1071,-0.5582,-0.6966,0.2594,178
0,-0.5591,0.0031,-0.0541,-0.7304,-0.7239,0.2966,178
0,-0.4387,-0.0275,0.0857,-0.5723,-0.5658,0.3434,178
0,-0.6703,-0.001,0.1296,-0.3205,-0.2344,0.3477,178
0,-0.5234,-0.0193,0.2673,-0.314,-0.1013,0.1864,178
0,-0.6541,-0.1703,0.1439,-0.3586,-0.0839,0.1907,178
0,-0.6112,-0.204,0.1979,-0.3314,-0.0011,0.2027,178
1,-0.7388,-0.2275,0.2316,-0.242,0.0719,0.2039,178
1,-0.7326,-0.2786,0.3091,-0.242,0.0719,0.2039,178
1,-0.5438,-0.3418,0.3265,-0.2976,0.1581,0.2834,178
1,-0.5438,-0.3418,0.3265,-0.3542,0.0511,0.3073,178
1,-0.6837,-0.499,0.1898,-0.3292,0.1678,0.3663,178
1,-0.8602,-0.4214,0.3163,-0.086,0.3368,0.496,178
