Timestamp,Ax,Ay,Az,Rx,Ry,Rz,HR_value
0,0.1724,-0.1857,1.1091,-0.1406,0.0425,-0.0469,181
0,0.1837,-0.1877,1.1122,-0.1766,0.0708,-0.0294,181
0,0.1806,-0.1541,1.0847,-0.194,0.1068,-0.0043,181
0,0.1724,-0.1326,1.0551,-0.194,0.157,0.0196,181
0,0.151,-0.0857,1.0459,-0.194,0.157,0.0196,181
0,0.151,-0.0857,1.0459,-0.1701,0.2159,0.0337,181
0,0.0969,0.0326,1.0122,-0.1678,0.2573,0.036,181
0,0.0714,0.0377,0.9714,-0.2442,0.2453,0.0479,181
0,0.0969,-0.0071,0.999,-0.3903,0.2104,0.0152,181
0,0.0877,-0.0652,1.0234,-0.5145,0.1678,-0.0032,181
0,0.1357,-0.3051,1.0959,-0.6106,0.1396,-0.0349,181
0,0.1622,-0.4061,1.1163,-0.6333,0.1493,-0.0555,181
0,0.1489,-0.4938,1.1887,-0.5908,0.1951,-0.0217,181
0,0.1938,-0.6837,1.1183,-0.3489,0.3019,0.0534,181
0,0.1796,-0.6183,1.1204,-0.0392,0.3794,0.1024,181
0,0.1938,-0.601,1.1163,0.2758,0.4884,0.0425,181
0,0.1949,-0.4377,1.1898,0.2758,0.4884,0.0425,181
0,0.0989,-0.2101,1.2204,0.5625,0.5887,-0.0217,181
0,0.0989,-0.2101,1.2204,0.689,0.6508,-0.0174,181
0,0.0918,-0.1622,1.1857,0.6585,0.6508,-0.0545,181
0,0.1041,-0.0775,1.1826,0.652,0.64,-0.1123,181
0,0.1,0.0061,1.0948,0.6552,0.6737,-0.1515,181
0,0.0234,0.0969,1.102,0.6879,0.7806,-0.1362,181
0,0.0,0.1653,1.1653,0.7098,0.8285,-0.0894,181
0,-0.0102,0.204,1.2204,0.5908,0.821,-0.1068,181
0,-0.004,0.203,1.2714,0.3739,0.8035,-0.1144,181
0,-0.0459,0.1428,1.2275,0.1068,0.7893,-0.0599,181
0,-0.0316,0.0684,1.1938,0.1068,0.7893,-0.0599,181
0,-0.0245,-0.0204,1.1459,-0.1526,0.7577,-0.0152,181
0,-0.0245,-0.0204,1.1459,-0.3248,0.7489,-0.0141,181
0,-0.0714,-0.1602,1.0214,-0.3641,0.7751,0.0076,181
0,-0.1204,-0.1714,0.9653,-0.3151,0.8384,0.0043,181
0,-0.1806,-0.1612,0.9398,-0.2344,0.8853,0.0174,181
0,-0.2163,-0.1969,0.9357,-0.2485,0.8722,0.0228,181
0,-0.2367,-0.2959,0.952,-0.2922,0.809,0.0435,181
0,-0.2388,-0.35,0.9592,-0.3041,0.7566,0.0751,181
0,-0.2306,-0.3561,0.9642,-0.3041,0.7566,0.0751,181
0,-0.2632,-0.3439,1.0102,-0.2147,0.738,0.1318,181
0,-0.1612,-0.2265,1.0684,-0.0534,0.7588,0.1461,181
0,-0.1612,-0.2265,1.0684,0.1264,0.7806,0.0883,181
0,-0.1785,-0.1377,1.1102,0.2725,0.8395,0.074,181
0,-0.1653,-0.0918,1.152,0.2888,0.8722,0.0698,181
0,-0.1418,-0.0693,1.1765,0.182,0.8668,0.0566,181
0,-0.0948,-0.1479,1.1357,0.0152,0.846,0.0643,181
0,-0.0928,-0.1867,1.1071,-0.1024,0.8722,0.0523,181
0,-0.0796,-0.1816,1.1153,-0.0937,0.9463,0.0599,181
0,-0.0939,-0.204,1.0847,-0.0948,1.0587,0.0381,181
0,-0.0939,-0.204,1.0847,-0.0948,1.0587,0.0381,181
0,-0.1153,-0.2163,0.9949,-0.1112,1.1272,0.024,181
0,-0.1143,-0.2357,0.95,-0.1482,1.1796,0.0316,181
0,-0.0887,-0.2928,0.9112,-0.2081,1.2222,0.0272,181
0,-0.0908,-0.3265,0.8979,-0.1984,1.2941,0.0282,181
0,-0.1204,-0.3255,0.9081,-0.1581,1.3889,0.0763,181
0,-0.1398,-0.3704,0.8704,-0.1787,1.4653,0.11,181
0,-0.151,-0.4081,0.8357,-0.193,1.5024,0.0948,181
0,-0.1173,-0.4398,0.751,-0.1493,1.5242,0.1035,181
0,-0.1367,-0.4479,0.7367,-0.0698,1.6049,0.1286,181
0,-0.1694,-0.3989,0.749,-0.0698,1.6049,0.1286,181
0,-0.1694,-0.3989,0.749,0.0621,1.6888,0.1515,181
0,-0.1663,-0.3489,0.7347,0.1417,1.752,0.1438,181
0,-0.2551,-0.3184,0.6459,0.1318,1.7793,0.1613,181
0,-0.2551,-0.3428,0.6082,0.0643,1.7836,0.182,181
0,-0.2775,-0.353,0.6,0.0217,1.7596,0.1984,181
0,-0.3296,-0.3724,0.5796,0.0392,1.7716,0.2201,181
0,-0.4092,-0.3582,0.5541,0.0818,1.7836,0.2344,181
0,-0.4601,-0.3387,0.55,0.1406,1.7793,0.2737,181
0,-0.5081,-0.3234,0.5245,0.1581,1.7542,0.2899,181
0,-0.5693,-0.3071,0.5051,0.1581,1.7542,0.2899,181
0,-0.6663,-0.2755,0.5336,0.1766,1.7052,0.3281,181
0,-0.6663,-0.2755,0.5336,0.1995,1.6518,0.3619,181
0,-0.7194,-0.2571,0.5388,0.2147,1.6016,0.3935,181
0,-0.7469,-0.2347,0.5275,0.2268,1.5459,0.4295,181
0,-0.7612,-0.1928,0.5092,0.2562,1.4881,0.4851,181
0,-0.7836,-0.0969,0.4949,0.2649,1.4402,0.5233,181
0,-0.7836,-0.0459,0.4857,0.2539,1.3781,0.5221,181
0,-0.7418,0.0092,0.5051,0.2278,1.2952,0.5015,181
0,-0.7255,0.0581,0.5224,0.1547,1.2211,0.4884,181
0,-0.6887,0.0959,0.5857,0.0261,1.1415,0.4927,181
0,-0.6837,0.0877,0.6306,0.0261,1.1415,0.4927,181
0,-0.65,0.0632,0.6612,-0.1438,1.0532,0.5059,181
0,-0.65,0.0632,0.6612,-0.3368,0.9594,0.5091,181
0,-0.6153,0.0122,0.6694,-0.5059,0.9027,0.4982,181
0,-0.5714,-0.0459,0.6785,-0.5919,0.9092,0.508,181
0,-0.5693,-0.0438,0.6887,-0.6257,0.9582,0.5309,181
0,-0.5796,-0.0541,0.6744,-0.7086,1.0194,0.5408,181
0,-0.601,-0.0663,0.6541,-0.8296,1.0412,0.5799,181
0,-0.5948,-0.152,0.5755,-0.9866,1.0467,0.6181,181
0,-0.6153,-0.2071,0.5163,-1.0902,1.0694,0.6617,181
0,-0.6061,-0.2377,0.4826,-1.0902,1.0694,0.6617,181
0,-0.6337,-0.2438,0.4785,-1.1055,1.1207,0.713,181
0,-0.6337,-0.2438,0.4785,-1.0587,1.197,0.7632,181
0,-0.7163,-0.2724,0.4888,-1.0379,1.2527,0.797,181
0,-0.7408,-0.303,0.5031,-1.0597,1.268,0.8111,181
0,-0.7418,-0.3439,0.5173,-1.1033,1.2505,0.8558,181
0,-0.7499,-0.449,0.4796,-1.1327,1.2396,0.9441,181
0,-0.752,-0.504,0.4377,-1.1055,1.2451,1.0303,181
0,-0.6979,-0.5326,0.4112,-0.9822,1.2308,1.1164,181
0,-0.6775,-0.5255,0.3796,-0.8199,1.2428,1.135,181
0,-0.6214,-0.5173,0.4265,-0.8199,1.2428,1.135,181
0,-0.651,-0.4938,0.552,-0.6486,1.2722,1.1098,181
0,-0.651,-0.4938,0.552,-0.4677,1.3159,1.124,181
0,-0.6908,-0.4694,0.6255,-0.3314,1.3584,1.1884,181
0,-0.7071,-0.4377,0.6132,-0.2268,1.4086,1.2516,181
0,-0.7071,-0.2632,0.5061,-0.0708,1.4587,1.3006,181
0,-0.7153,-0.1826,0.4357,0.0915,1.486,1.3311,181
0,-0.7194,-0.1,0.3908,0.2485,1.474,1.2974,181
0,-0.6622,0.0132,0.4398,0.3826,1.4315,1.209,181
0,-0.6938,0.2153,0.5632,0.4481,1.4761,1.1447,181
0,-0.701,0.2765,0.6214,0.4481,1.4761,1.1447,181
0,-0.701,0.2765,0.6214,0.4307,1.5263,1.1327,181
1,-0.7347,0.4326,0.5979,0.3193,1.5372,1.0858,181
1,-0.7347,0.4326,0.5979,0.1024,1.5297,0.9343,181
1,-1.2816,0.3724,0.299,-0.2605,1.5394,0.7304,181
1,-0.9642,0.5479,0.3877,-0.3717,1.4183,0.6356,181
1,-0.8959,0.453,0.4724,-0.5145,1.2722,0.5145,181
1,-1.2336,0.2245,0.4173,-0.8842,1.4183,0.6749,181
1,-1.2,0.0979,0.452,-1.1055,1.2298,0.797,181
1,-1.4367,-0.0326,0.3694,-1.2657,1.2102,0.7697,181
1,-1.4459,-0.0479,0.3173,-1.2657,1.2102,0.7697,181
1,-1.4459,-0.0479,0.3173,-1.2167,1.0782,0.7762,181
1,-1.3989,-0.1194,0.3296,-1.027,0.9954,0.6552,181
1,-1.3908,-0.0816,0.203,-0.7108,1.0499,0.4916,181
1,-1.454,0.0704,0.2194,-0.412,1.0793,0.4382,181
1,-1.1816,-0.1265,0.1082,-0.7304,0.701,0.3532,181
1,-1.1816,-0.1265,0.1082,-0.9124,0.4099,0.3422,181
1,-1.0877,-0.201,0.052,-0.858,0.2617,0.3641,181
1,-1.1428,-0.2275,0.0295,-0.7163,0.2802,0.3172,181
1,-1.0541,-0.1735,0.102,-0.5604,0.2159,0.2812,181
1,-0.9571,-0.1918,0.1694,-0.4742,0.1602,0.2278,181
1,-0.9,-0.2061,0.1459,-0.4219,0.0774,0.2256,181
1,-0.9296,-0.1969,0.1265,-0.3151,0.0272,0.2617,181
1,-0.8816,-0.1867,0.1408,-0.2213,-0.0043,0.2583,181
1,-0.8245,-0.1265,0.202,-0.1089,-0.0272,0.2605,181
1,-0.8643,-0.1153,0.1694,-0.1089,-0.0272,0.2605,181
1,-0.8643,-0.1153,0.1694,-0.0141,-0.0414,0.2627,181
1,-0.8336,-0.0652,0.2071,0.0654,-0.0675,0.2638,181
1,-0.8582,0.0214,0.2336,0.1232,-0.0784,0.2495,181
1,-0.8969,0.051,0.2224,0.1646,-0.098,0.2354,181
1,-0.902,0.0816,0.2285,0.1678,-0.1264,0.1919,181
1,-0.8857,0.0959,0.2347,0.1787,-0.1449,0.1449,181
1,-0.9428,0.1775,0.2775,0.1776,-0.1396,0.1362,181
1,-0.9316,0.1653,0.2847,0.1079,-0.1602,0.1079,181
1,-0.9244,0.1439,0.3081,0.0162,-0.1875,0.0806,181
1,-0.9347,0.1418,0.3326,0.0162,-0.1875,0.0806,181
1,-0.9153,0.1255,0.3612,-0.0305,-0.2081,0.0784,181
1,-0.9153,0.1255,0.3612,-0.0511,-0.1842,0.0337,181
1,-0.9203,0.152,0.3704,-0.036,-0.1547,0.0087,181
1,-0.8949,0.1581,0.3949,-0.0446,-0.1253,-0.0294,181
1,-0.8765,0.1561,0.4061,-0.0708,-0.0883,-0.0631,181
1,-0.8591,0.1642,0.4122,-0.074,-0.024,-0.1024,181
1,-0.8694,0.1775,0.403,-0.0806,0.0457,-0.1242,181
1,-0.8643,0.1581,0.4092,-0.1297,0.1167,-0.1449,181
1,-0.8775,0.1459,0.3867,-0.1581,0.2016,-0.1547,181
1,-0.8959,0.1428,0.3653,-0.1581,0.2016,-0.1547,181
1,-0.9153,0.1326,0.3949,-0.1657,0.2888,-0.1613,181
1,-0.9153,0.1326,0.3949,-0.1678,0.3717,-0.1667,181
1,-0.9633,0.1326,0.4612,-0.1406,0.4568,-0.1755,181
1,-1.0673,0.1765,0.5704,-0.1352,0.545,-0.1962,181
1,-1.3398,0.2245,0.7336,-0.1907,0.6083,-0.2529,181
1,-1.4897,0.199,0.7101,-0.3412,0.6051,-0.3063,181
1,-1.5939,0.1082,0.7,-0.5767,0.5255,-0.3761,181
1,-1.6663,-0.0255,0.6632,-0.7718,0.4065,-0.4252,181
1,-1.6418,-0.2847,0.653,-0.8548,0.3357,-0.4568,181
1,-1.6112,-0.3816,0.6041,-0.8548,0.3357,-0.4568,181
1,-1.552,-0.4479,0.551,-0.7937,0.3674,-0.4284,181
1,-1.552,-0.4479,0.551,-0.6442,0.412,-0.3314,181
1,-1.502,-0.4459,0.4796,-0.4088,0.4252,-0.2529,181
1,-1.3132,-0.2724,0.5132,-0.2071,0.3804,-0.2791,181
1,-1.2571,-0.2081,0.55,-0.1286,0.3151,-0.3302,181
1,-1.152,-0.105,0.5979,-0.1341,0.1852,-0.3031,181
1,-0.9653,-0.103,0.5714,-0.2747,0.1221,-0.3575,181
1,-0.8367,-0.0479,0.6143,-0.3771,0.0621,-0.3771,181
1,-0.7612,-0.0561,0.6551,-0.5265,0.0414,-0.4088,181
1,-0.653,-0.152,0.6714,-0.7403,0.073,-0.4557,181
1,-0.5438,-0.2653,0.6091,-0.7403,0.073,-0.4557,181
1,-0.5408,-0.3091,0.6296,-0.8405,0.1286,-0.3695,181
1,-0.5408,-0.3091,0.6296,-0.9059,0.2376,-0.2191,181
1,-0.5571,-0.4071,0.5428,-0.9725,0.3521,-0.1286,181
1,-0.6163,-0.453,0.502,-0.9376,0.4132,-0.0643,181
1,-0.6796,-0.4326,0.4173,-0.8853,0.4589,-0.0698,181
1,-0.7101,-0.5622,0.352,-0.809,0.5484,-0.0894,181
1,-0.8112,-0.6622,0.355,-0.6978,0.6661,0.1047,181
1,-0.9132,-0.451,0.2755,-0.569,0.6596,0.1177,181
1,-1.0122,-0.3775,0.2122,-0.4568,0.6682,0.0828,181
1,-1.0796,-0.3152,0.1744,-0.4568,0.6682,0.0828,181
1,-1.0796,-0.3152,0.1744,-0.4361,0.6181,0.1133,181
