Timestamp,Ax,Ay,Az,Rx,Ry,Rz,HR_value
0,-0.6918,0.2979,-0.0031,1.6495,0.4568,-0.0545,154
0,-0.6918,0.2979,-0.0031,1.6495,0.4568,-0.0545,154
0,-0.7632,0.1867,-0.1316,1.6201,0.4568,-0.1396,154
0,-0.7632,0.1867,-0.1316,1.5536,0.4589,-0.2115,154
0,-0.8163,0.1132,-0.2142,1.5503,0.4414,-0.2354,154
0,-0.9775,0.1082,-0.2847,1.5579,0.4099,-0.2507,154
0,-1.1061,0.1632,-0.4357,1.5688,0.3422,-0.3434,154
0,-1.1561,0.2326,-0.5796,1.7029,0.2529,-0.4065,154
0,-1.4081,0.7663,-0.8041,2.0202,0.4229,-0.5276,154
0,-1.2061,0.7479,-0.1571,1.4685,0.2932,-0.6127,154
0,-1.3489,0.6571,-0.5643,1.0477,0.314,-0.4992,154
0,-1.1163,0.6398,-0.4785,1.0477,0.314,-0.4992,154
0,-1.1163,0.6398,-0.4785,0.8144,0.4927,-0.4263,154
0,-1.4235,0.5684,-0.502,0.714,0.8809,-0.3532,154
0,-1.4112,0.5081,-0.4163,0.6247,1.0488,-0.1875,154
0,-1.3959,0.4092,-0.4642,0.495,1.1589,-0.0511,154
0,-1.2092,0.4112,-0.4816,0.4633,1.1959,0.074,154
0,-1.0622,0.5081,-0.4877,0.5036,1.2439,0.1602,154
0,-1.0398,0.5438,-0.4857,0.4589,1.366,0.1875,154
0,-1.002,0.4826,-0.5132,0.375,1.3846,0.2136,154
0,-0.902,0.4357,-0.5755,0.3924,1.3017,0.2495,154
0,-0.8173,0.4724,-0.5989,0.3924,1.3017,0.2495,154
0,-0.8173,0.4724,-0.5989,0.4328,1.1938,0.3019,154
0,-0.7673,0.504,-0.6265,0.4284,1.1392,0.3401,154
0,-0.7653,0.4969,-0.6326,0.4055,1.0761,0.3794,154
0,-0.6867,0.4847,-0.5734,0.4109,0.9943,0.4208,154
0,-0.6541,0.5357,-0.5469,0.3979,0.9376,0.4524,154
0,-0.6143,0.5326,-0.5591,0.3205,0.8973,0.4611,154
0,-0.551,0.4938,-0.5326,0.2617,0.8601,0.4524,154
0,-0.5031,0.504,-0.5081,0.2867,0.8231,0.4448,154
0,-0.4694,0.5173,-0.4857,0.3401,0.8144,0.4187,154
0,-0.4398,0.5377,-0.4581,0.3401,0.8144,0.4187,154
0,-0.3979,0.5286,-0.4102,0.388,0.8231,0.3739,154
0,-0.3979,0.5286,-0.4102,0.4295,0.8351,0.3271,154
0,-0.3959,0.5122,-0.4142,0.4469,0.8307,0.2693,154
0,-0.3653,0.499,-0.3939,0.483,0.822,0.206,154
0,-0.3591,0.4581,-0.4112,0.5757,0.8798,0.1537,154
0,-0.3887,0.452,-0.4224,0.6814,0.9278,0.0686,154
0,-0.401,0.4387,-0.4306,0.7817,0.9256,-0.0272,154
0,-0.4244,0.4673,-0.4683,0.8569,0.9038,-0.1057,154
0,-0.4357,0.4347,-0.499,0.8569,0.9038,-0.1057,154
0,-0.4459,0.3826,-0.5286,0.8569,0.8897,-0.1852,154
0,-0.4571,0.3479,-0.5357,0.8548,0.8754,-0.2518,154
0,-0.4571,0.3479,-0.5357,0.895,0.8471,-0.2899,154
0,-0.4888,0.2928,-0.5867,0.9332,0.8111,-0.3216,154
0,-0.5132,0.2806,-0.5948,0.9551,0.7697,-0.351,154
0,-0.5193,0.2867,-0.6408,1.0063,0.7108,-0.3815,154
0,-0.5255,0.3193,-0.6796,1.0412,0.6617,-0.4099,154
0,-0.6,0.3347,-0.7224,1.027,0.6116,-0.4187,154
0,-0.6,0.3326,-0.7479,1.003,0.5189,-0.412,154
0,-0.6061,0.3479,-0.799,1.003,0.5189,-0.412,154
0,-0.6694,0.353,-0.7775,0.9082,0.4088,-0.3891,154
0,-0.6928,0.3724,-0.8051,0.9082,0.4088,-0.3891,154
0,-0.6857,0.3826,-0.7867,0.822,0.3609,-0.3597,154
0,-0.6857,0.3826,-0.7867,0.6944,0.3368,-0.3357,154
0,-0.7061,0.353,-0.8091,0.5658,0.3346,-0.3128,154
0,-0.7071,0.3602,-0.8071,0.4786,0.3183,-0.2802,154
0,-0.699,0.3632,-0.7653,0.3542,0.2987,-0.2518,154
0,-0.699,0.303,-0.7622,0.206,0.2758,-0.2256,154
0,-0.6755,0.1969,-0.7786,0.157,0.2388,-0.194,154
0,-0.6622,0.2061,-0.7653,0.2039,0.2147,-0.1711,154
0,-0.65,0.2265,-0.7275,0.2365,0.1919,-0.1623,154
