Timestamp,Ax,Ay,Az,Rx,Ry,Rz,HR_value
0,-0.602,0.0898,0.4,0.1449,-0.1732,0.181,174
0,-0.5969,0.0816,0.3939,0.1133,-0.1493,0.1852,174
0,-0.5979,0.0755,0.3887,0.1133,-0.1493,0.1852,174
0,-0.6102,0.0704,0.3796,0.1047,-0.1123,0.1852,174
0,-0.6102,0.0704,0.3796,0.1089,-0.073,0.1852,174
0,-0.6275,0.0734,0.3826,0.1089,-0.0479,0.1896,174
0,-0.6306,0.0775,0.3837,0.0872,-0.049,0.1875,174
0,-0.6326,0.0847,0.3683,0.0806,-0.0326,0.1852,174
0,-0.6857,0.0979,0.3347,0.073,-0.0152,0.1831,174
0,-0.7214,0.0969,0.3357,0.0621,-0.0087,0.1787,174
0,-0.7632,0.0928,0.3448,0.0326,-0.0326,0.1798,174
0,-0.7918,0.0684,0.3622,-0.0185,-0.0599,0.1755,174
0,-0.8091,0.0204,0.3939,-0.0185,-0.0599,0.1755,174
0,-0.8163,0.0306,0.4183,-0.0261,-0.0686,0.1787,174
0,-0.8163,0.0306,0.4183,0.0282,-0.0337,0.1787,174
0,-0.8224,0.0551,0.4347,0.074,0.0141,0.1755,174
0,-0.8265,0.0775,0.4428,0.085,0.0599,0.1732,174
0,-0.8204,0.1337,0.4102,0.0643,0.0915,0.1623,174
0,-0.8265,0.1541,0.3775,0.0349,0.1352,0.1417,174
0,-0.8102,0.1673,0.353,0.0097,0.1787,0.1177,174
0,-0.8612,0.1612,0.3234,-0.0021,0.1972,0.098,174
0,-0.8428,0.1724,0.3694,-0.0021,0.1972,0.098,174
0,-0.8887,0.151,0.351,-0.0087,0.2213,0.085,174
0,-0.9051,0.152,0.402,-0.0435,0.2453,0.0589,174
0,-0.9051,0.152,0.402,-0.0589,0.2737,0.049,174
0,-0.9826,0.1489,0.4428,-0.0872,0.3227,0.0326,174
0,-1.001,0.1346,0.4622,-0.1352,0.35,0.0261,174
0,-1.0306,0.1041,0.4244,-0.1438,0.3946,0.0141,174
0,-1.0591,0.1479,0.3796,-0.1286,0.4393,0.0053,174
0,-1.1224,0.1479,0.504,-0.1221,0.508,-0.0152,174
0,-1.1367,0.153,0.4122,-0.1493,0.5124,-0.0011,174
0,-1.1683,0.1418,0.4132,-0.1591,0.5331,-0.0152,174
0,-1.2408,0.1346,0.449,-0.1591,0.5331,-0.0152,174
0,-1.2408,0.1346,0.449,-0.1417,0.5494,-0.0381,174
0,-1.299,0.1714,0.4816,-0.1035,0.5473,-0.0479,174
0,-1.3286,0.2265,0.5295,-0.0795,0.5734,-0.0599,174
0,-1.4449,0.3582,0.6194,-0.1646,0.6159,-0.0948,174
0,-1.5092,0.3377,0.5887,-0.3205,0.5767,-0.1123,174
0,-1.5612,0.2234,0.4979,-0.5679,0.4666,-0.1471,174
0,-1.504,0.1296,0.5234,-0.6781,0.3958,-0.2104,174
0,-1.5234,0.0806,0.5632,-0.6072,0.3946,-0.2562,174
0,-1.5204,0.0775,0.601,-0.6072,0.3946,-0.2562,174
0,-1.5234,0.1153,0.6061,-0.5473,0.4023,-0.2823,174
0,-1.5234,0.1153,0.6061,-0.5112,0.3761,-0.2758,174
0,-1.4357,0.1857,0.6387,-0.5745,0.3183,-0.2987,174
0,-1.254,0.2755,0.5479,-0.7403,0.2081,-0.2899,174
0,-1.1346,0.2959,0.5112,-0.9256,0.1155,-0.2899,174
0,-1.0112,0.2806,0.4296,-1.0826,0.0686,-0.3063,174
0,-0.8152,0.252,0.4081,-1.2037,0.0577,-0.3205,174
0,-0.7531,0.2183,0.4061,-1.3378,0.0599,-0.3281,174
0,-0.6714,0.1612,0.4418,-1.5045,0.0621,-0.3466,174
0,-0.6806,0.0908,0.403,-1.5045,0.0621,-0.3466,174
0,-0.5877,-0.0918,0.4306,-1.6299,0.0925,-0.3357,174
0,-0.5877,-0.0918,0.4306,-1.7749,0.1253,-0.3281,174
